retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,sales_method
West Gear,1128299,8/2/20,West,Washington,Seattle,Women's Street Footwear,80,550,440000,110000,In-store
Sports Direct,1197831,8/3/20,South,Texas,Houston,Women's Athletic Footwear,40,600,240000,108000,Outlet
West Gear,1128299,8/3/20,West,Washington,Seattle,Women's Athletic Footwear,80,550,440000,132000,In-store
Sports Direct,1197831,8/3/20,South,Texas,Houston,Women's Athletic Footwear,30,204,6120,2937.6,Outlet
Sports Direct,1197831,8/3/20,South,Texas,Houston,Women's Athletic Footwear,37,174,6438,3734.04,Online
West Gear,1128299,8/3/20,West,Washington,Seattle,Women's Athletic Footwear,76,138,10488,4509.84,Online
West Gear,1128299,8/4/20,West,Washington,Seattle,Men's Apparel,90,475,427500,106875,In-store
Sports Direct,1197831,8/4/20,South,Texas,Houston,Men's Apparel,41,125,5125,2050,Online
Sports Direct,1197831,8/4/20,South,Texas,Houston,Men's Apparel,45,500,225000,67500,Outlet
West Gear,1128299,8/4/20,West,Washington,Seattle,Men's Apparel,82,133,10906,4144.28,Online
Sports Direct,1197831,8/4/20,South,Texas,Houston,Men's Apparel,35,155,5425,1736,Outlet
Sports Direct,1197831,8/5/20,South,Texas,Houston,Women's Apparel,39,189,7371,4422.6,Online
Sports Direct,1197831,8/5/20,South,Texas,Houston,Women's Apparel,29,228,6612,3636.6,Outlet
Sports Direct,1197831,8/5/20,South,Texas,Houston,Women's Apparel,40,650,260000,130000,Outlet
West Gear,1128299,8/5/20,West,Washington,Seattle,Women's Apparel,95,575,546250,109250,In-store
West Gear,1128299,8/5/20,West,Washington,Seattle,Women's Apparel,86,150,12900,4386,Online
Sports Direct,1197831,8/6/20,South,Texas,Houston,Men's Street Footwear,23,306,7038,2604.06,Outlet
Sports Direct,1197831,8/6/20,South,Texas,Houston,Men's Street Footwear,30,900,270000,94500,Outlet
Foot Locker,1185732,8/6/20,West,Washington,Seattle,Men's Street Footwear,44,273,12012,6606.6,Online
Foot Locker,1185732,8/6/20,West,Washington,Seattle,Men's Street Footwear,45,1050,472500,212625,In-store
Sports Direct,1197831,8/6/20,South,Texas,Houston,Men's Street Footwear,27,234,6318,3032.64,Online
Foot Locker,1185732,8/7/20,West,Washington,Seattle,Men's Athletic Footwear,45,850,382500,133875,In-store
Sports Direct,1197831,8/7/20,South,Texas,Houston,Men's Athletic Footwear,29,306,8874,3638.34,Outlet
Sports Direct,1197831,8/7/20,South,Texas,Houston,Men's Athletic Footwear,38,225,8550,3847.5,Online
Foot Locker,1185732,8/7/20,West,Washington,Seattle,Men's Athletic Footwear,41,221,9061,4439.89,Online
Sports Direct,1197831,8/7/20,South,Texas,Houston,Men's Athletic Footwear,40,900,360000,126000,Outlet
Foot Locker,1185732,8/8/20,West,Washington,Seattle,Women's Street Footwear,35,850,297500,74375,In-store
Sports Direct,1197831,8/8/20,South,Texas,Houston,Women's Street Footwear,35,725,253750,88812.5,Outlet
Sports Direct,1197831,8/8/20,South,Texas,Houston,Women's Street Footwear,24,232,5568,2060.16,Outlet
Sports Direct,1197831,8/8/20,South,Texas,Houston,Women's Street Footwear,34,203,6902,3174.92,Online
Foot Locker,1185732,8/8/20,West,Washington,Seattle,Women's Street Footwear,34,230,7820,3049.8,Online
Foot Locker,1185732,8/9/20,West,Washington,Seattle,Women's Athletic Footwear,38,175,6650,2660,Online
Foot Locker,1185732,8/9/20,West,Washington,Seattle,Women's Athletic Footwear,40,700,280000,84000,In-store
Sports Direct,1197831,8/9/20,South,Texas,Houston,Women's Athletic Footwear,28,213,5964,2862.72,Outlet
Sports Direct,1197831,8/9/20,South,Texas,Houston,Women's Athletic Footwear,36,163,5868,3462.12,Online
Sports Direct,1197831,8/9/20,South,Texas,Houston,Women's Athletic Footwear,40,625,250000,112500,Outlet
Foot Locker,1185732,8/10/20,Southeast,Florida,Miami,Men's Apparel,55,750,412500,144375,In-store
Foot Locker,1185732,8/10/20,Southeast,Florida,Miami,Men's Apparel,50,195,9750,4875,Online
Walmart,1197831,8/10/20,South,Texas,Houston,Men's Apparel,45,525,236250,70875,Outlet
Walmart,1197831,8/10/20,South,Texas,Houston,Men's Apparel,42,147,6174,2593.08,Online
Walmart,1197831,8/10/20,South,Texas,Houston,Men's Apparel,34,179,6086,2069.24,Outlet
Walmart,1197831,8/11/20,South,Texas,Houston,Women's Apparel,27,272,7344,4039.2,Outlet
Foot Locker,1185732,8/11/20,Southeast,Florida,Miami,Women's Apparel,41,247,10127,6278.74,Online
Foot Locker,1185732,8/11/20,Southeast,Florida,Miami,Women's Apparel,45,850,382500,191250,In-store
Walmart,1197831,8/11/20,South,Texas,Houston,Women's Apparel,39,232,9048,5519.28,Online
Walmart,1197831,8/11/20,South,Texas,Houston,Women's Apparel,40,800,320000,160000,Outlet
Walmart,1197831,8/12/20,South,Texas,Houston,Men's Street Footwear,24,315,7560,2948.4,Outlet
Foot Locker,1185732,8/12/20,Southeast,Florida,Miami,Men's Street Footwear,45,1100,495000,222750,In-store
Walmart,1197831,8/12/20,South,Texas,Houston,Men's Street Footwear,29,268,7772,3730.56,Online
Foot Locker,1185732,8/12/20,Southeast,Florida,Miami,Men's Street Footwear,43,319,13717,7818.69,Online
Walmart,1197831,8/12/20,South,Texas,Houston,Men's Street Footwear,30,925,277500,97125,Outlet
Walmart,1197831,8/13/20,South,Texas,Houston,Men's Athletic Footwear,40,925,370000,129500,Outlet
Foot Locker,1185732,8/13/20,Southeast,Florida,Miami,Men's Athletic Footwear,45,750,337500,118125,In-store
Walmart,1197831,8/13/20,South,Texas,Houston,Men's Athletic Footwear,30,287,8610,3616.2,Outlet
Walmart,1197831,8/13/20,South,Texas,Houston,Men's Athletic Footwear,38,259,9842,4527.32,Online
Foot Locker,1185732,8/13/20,Southeast,Florida,Miami,Men's Athletic Footwear,43,195,8385,4108.65,Online
Foot Locker,1185732,8/14/20,Southeast,Florida,Miami,Women's Street Footwear,32,240,7680,2918.4,Online
Walmart,1197831,8/14/20,South,Texas,Houston,Women's Street Footwear,33,225,7425,3564,Online
Foot Locker,1185732,8/14/20,Southeast,Florida,Miami,Women's Street Footwear,35,800,280000,70000,In-store
Walmart,1197831,8/14/20,South,Texas,Houston,Women's Street Footwear,35,775,271250,94937.5,Outlet
Walmart,1197831,8/14/20,South,Texas,Houston,Women's Street Footwear,23,240,5520,2042.4,Outlet
West Gear,1185732,8/15/20,Southeast,Florida,Miami,Women's Athletic Footwear,38,169,6422,2825.68,Online
Walmart,1197831,8/15/20,South,Texas,Houston,Women's Athletic Footwear,40,700,280000,126000,Outlet
West Gear,1185732,8/15/20,Southeast,Florida,Miami,Women's Athletic Footwear,40,675,270000,81000,In-store
Walmart,1197831,8/15/20,South,Texas,Houston,Women's Athletic Footwear,39,189,7371,4275.18,Online
Walmart,1197831,8/15/20,South,Texas,Houston,Women's Athletic Footwear,31,245,7595,3873.45,Outlet
Walmart,1197831,8/16/20,South,Texas,Houston,Men's Apparel,42,168,7056,2822.4,Online
Foot Locker,1185732,8/16/20,Southeast,Florida,Miami,Men's Apparel,53,218,11554,5545.92,Online
Foot Locker,1185732,8/16/20,Southeast,Florida,Miami,Men's Apparel,55,750,412500,144375,In-store
Walmart,1197831,8/16/20,South,Texas,Houston,Men's Apparel,35,180,6300,2205,Outlet
Walmart,1197831,8/16/20,South,Texas,Houston,Men's Apparel,45,600,270000,81000,Outlet
Walmart,1197831,8/17/20,South,Texas,Houston,Women's Apparel,37,276,10212,6433.56,Online
Foot Locker,1185732,8/17/20,Southeast,Florida,Miami,Women's Apparel,41,221,9061,5889.65,Online
Foot Locker,1185732,8/17/20,Southeast,Florida,Miami,Women's Apparel,45,850,382500,191250,In-store
Walmart,1197831,8/17/20,South,Texas,Houston,Women's Apparel,32,295,9440,5380.8,Outlet
Walmart,1197831,8/17/20,South,Texas,Houston,Women's Apparel,40,950,380000,190000,Outlet
Foot Locker,1185732,8/18/20,Southeast,Florida,Miami,Men's Street Footwear,41,268,10988,6592.8,Online
Walmart,1197831,8/18/20,South,Texas,Houston,Men's Street Footwear,28,295,8260,3386.6,Outlet
Foot Locker,1185732,8/18/20,Southeast,Florida,Miami,Men's Street Footwear,45,1070,481500,216675,In-store
Walmart,1197831,8/18/20,South,Texas,Houston,Men's Street Footwear,40,950,380000,133000,Outlet
Walmart,1197831,8/18/20,South,Texas,Houston,Men's Street Footwear,39,238,9282,4362.54,Online
Foot Locker,1185732,8/19/20,Southeast,Florida,Miami,Men's Athletic Footwear,45,750,337500,118125,In-store
Walmart,1197831,8/19/20,South,Texas,Houston,Men's Athletic Footwear,42,238,9996,4498.2,Online
Foot Locker,1185732,8/19/20,Southeast,Florida,Miami,Men's Athletic Footwear,42,225,9450,4536,Online
Walmart,1197831,8/19/20,South,Texas,Houston,Men's Athletic Footwear,33,323,10659,4476.78,Outlet
Walmart,1197831,8/19/20,South,Texas,Houston,Men's Athletic Footwear,45,950,427500,149625,Outlet
Walmart,1197831,8/20/20,South,Texas,Houston,Women's Street Footwear,37,232,8584,4206.16,Online
Foot Locker,1185732,8/20/20,Southeast,Florida,Miami,Women's Street Footwear,35,775,271250,67812.5,In-store
Foot Locker,1185732,8/20/20,Southeast,Florida,Miami,Women's Street Footwear,32,217,6944,2430.4,Online
Walmart,1197831,8/20/20,South,Texas,Houston,Women's Street Footwear,27,264,7128,2851.2,Outlet
Walmart,1197831,8/20/20,South,Texas,Houston,Women's Street Footwear,40,800,320000,112000,Outlet
Walmart,1197831,8/21/20,South,Texas,Houston,Women's Athletic Footwear,26,263,6838,3282.24,Outlet
Walmart,1197831,8/21/20,South,Texas,Houston,Women's Athletic Footwear,38,203,7714,4396.98,Online
Walmart,1197831,8/21/20,South,Texas,Houston,Women's Athletic Footwear,40,750,300000,135000,Outlet
Foot Locker,1185732,8/21/20,Southeast,Florida,Miami,Women's Athletic Footwear,36,175,6300,2520,Online
Foot Locker,1185732,8/21/20,Southeast,Florida,Miami,Women's Athletic Footwear,40,625,250000,75000,In-store
Walmart,1197831,8/22/20,South,Texas,Houston,Men's Apparel,45,650,292500,87750,Outlet
Walmart,1197831,8/22/20,South,Texas,Houston,Men's Apparel,41,169,6929,3118.05,Online
Foot Locker,1185732,8/22/20,Southeast,Florida,Miami,Men's Apparel,53,182,9646,4437.16,Online
Walmart,1197831,8/22/20,South,Texas,Houston,Men's Apparel,29,221,6409,2050.88,Outlet
Foot Locker,1185732,8/22/20,Southeast,Florida,Miami,Men's Apparel,55,675,371250,129937.5,In-store
Walmart,1197831,8/23/20,South,Texas,Houston,Women's Apparel,47,250,11750,7520,Online
Walmart,1197831,8/23/20,South,Texas,Houston,Women's Apparel,50,1000,500000,250000,Outlet
Foot Locker,1185732,8/23/20,Southeast,Florida,Miami,Women's Apparel,45,775,348750,174375,In-store
Walmart,1197831,8/23/20,South,Texas,Houston,Women's Apparel,38,350,13300,7581,Outlet
Foot Locker,1185732,8/23/20,Southeast,Florida,Miami,Women's Apparel,42,225,9450,6048,Online
Walmart,1197831,8/24/20,South,Texas,Houston,Men's Street Footwear,29,295,8555,3422,Outlet
Walmart,1197831,8/24/20,South,Texas,Houston,Men's Street Footwear,37,238,8806,3962.7,Online
Walmart,1197831,8/24/20,South,Texas,Houston,Men's Street Footwear,40,950,380000,133000,Outlet
Walmart,1197831,8/25/20,South,Texas,Houston,Men's Athletic Footwear,45,950,427500,149625,Outlet
Walmart,1197831,8/25/20,South,Texas,Houston,Men's Athletic Footwear,32,285,9120,3830.4,Outlet
Walmart,1197831,8/25/20,South,Texas,Houston,Men's Athletic Footwear,42,238,9996,4598.16,Online
Walmart,1197831,8/26/20,South,Texas,Houston,Women's Street Footwear,29,374,10846,4446.86,Outlet
Walmart,1197831,8/26/20,South,Texas,Houston,Women's Street Footwear,40,1100,440000,154000,Outlet
Walmart,1197831,8/26/20,South,Texas,Houston,Women's Street Footwear,37,319,11803,5311.35,Online
Walmart,1197831,8/27/20,South,Texas,Houston,Women's Athletic Footwear,36,210,7560,4536,Online
Walmart,1197831,8/27/20,South,Texas,Houston,Women's Athletic Footwear,40,700,280000,126000,Outlet
Walmart,1197831,8/27/20,South,Texas,Houston,Women's Athletic Footwear,28,224,6272,3261.44,Outlet
Walmart,1197831,8/28/20,South,Texas,Houston,Men's Apparel,45,700,315000,94500,Outlet
Walmart,1197831,8/28/20,South,Texas,Houston,Men's Apparel,33,217,7161,2577.96,Outlet
Walmart,1197831,8/28/20,South,Texas,Houston,Men's Apparel,41,196,8036,3214.4,Online
Walmart,1197831,8/29/20,South,Texas,Houston,Women's Apparel,50,975,487500,243750,Outlet
Walmart,1197831,8/29/20,South,Texas,Houston,Women's Apparel,47,293,13771,8675.73,Online
Walmart,1197831,8/29/20,South,Texas,Houston,Women's Apparel,36,302,10872,5653.44,Outlet
Walmart,1197831,8/30/20,South,Texas,Houston,Men's Street Footwear,37,268,9916,4858.84,Online
Walmart,1197831,8/30/20,South,Texas,Houston,Men's Street Footwear,40,925,370000,129500,Outlet
Walmart,1197831,8/30/20,South,Texas,Houston,Men's Street Footwear,27,305,8235,3046.95,Outlet
Walmart,1197831,8/31/20,South,Texas,Houston,Men's Athletic Footwear,45,925,416250,145687.5,Outlet
Walmart,1197831,8/31/20,South,Texas,Houston,Men's Athletic Footwear,33,305,10065,3824.7,Outlet
Walmart,1197831,8/31/20,South,Texas,Houston,Men's Athletic Footwear,41,259,10619,4778.55,Online
Walmart,1197831,9/1/20,South,Texas,Houston,Women's Street Footwear,29,374,10846,4446.86,Outlet
Walmart,1197831,9/1/20,South,Texas,Houston,Women's Street Footwear,39,297,11583,5328.18,Online
Walmart,1197831,9/1/20,South,Texas,Houston,Women's Street Footwear,40,1100,440000,154000,Outlet
Walmart,1197831,9/2/20,South,Texas,Houston,Women's Athletic Footwear,30,215,6450,3096,Outlet
Walmart,1197831,9/2/20,South,Texas,Houston,Women's Athletic Footwear,38,189,7182,4237.38,Online
Walmart,1197831,9/2/20,South,Texas,Houston,Women's Athletic Footwear,40,650,260000,117000,Outlet
Walmart,1197831,9/3/20,South,Texas,Houston,Men's Apparel,45,650,292500,87750,Outlet
Walmart,1197831,9/3/20,South,Texas,Houston,Men's Apparel,35,228,7980,2713.2,Outlet
Walmart,1197831,9/3/20,South,Texas,Houston,Men's Apparel,41,169,6929,2771.6,Online
Walmart,1197831,9/4/20,South,Texas,Houston,Women's Apparel,50,900,450000,225000,Outlet
Walmart,1197831,9/4/20,South,Texas,Houston,Women's Apparel,39,270,10530,5686.2,Outlet
Walmart,1197831,9/4/20,South,Texas,Houston,Women's Apparel,46,225,10350,6727.5,Online
Walmart,1197831,9/5/20,South,Texas,Houston,Men's Street Footwear,44,255,11220,5385.6,Online
Walmart,1197831,9/5/20,South,Texas,Houston,Men's Street Footwear,33,264,8712,3659.04,Outlet
Walmart,1197831,9/5/20,South,Texas,Houston,Men's Street Footwear,45,850,382500,133875,Outlet
Walmart,1197831,9/6/20,South,Texas,Houston,Men's Athletic Footwear,41,213,8733,4017.18,Online
Walmart,1197831,9/6/20,South,Texas,Houston,Men's Athletic Footwear,45,850,382500,133875,Outlet
Walmart,1197831,9/6/20,South,Texas,Houston,Men's Athletic Footwear,32,255,8160,3019.2,Outlet
Walmart,1197831,9/7/20,South,Texas,Houston,Women's Street Footwear,36,315,11340,4309.2,Outlet
West Gear,1185732,9/7/20,Southeast,Florida,Miami,Women's Street Footwear,50,800,400000,100000,In-store
West Gear,1185732,9/7/20,Southeast,Florida,Miami,Women's Street Footwear,49,208,10192,3567.2,Online
Walmart,1197831,9/7/20,South,Texas,Houston,Women's Street Footwear,46,234,10764,5274.36,Online
Walmart,1197831,9/7/20,South,Texas,Houston,Women's Street Footwear,50,900,450000,157500,Outlet
Walmart,1197831,9/8/20,South,Texas,Houston,Women's Athletic Footwear,50,625,312500,140625,Outlet
West Gear,1185732,9/8/20,Southeast,Florida,Miami,Women's Athletic Footwear,50,775,387500,116250,In-store
Walmart,1197831,9/8/20,South,Texas,Houston,Women's Athletic Footwear,47,181,8507,4678.85,Online
Walmart,1197831,9/8/20,South,Texas,Houston,Women's Athletic Footwear,37,200,7400,3700,Outlet
West Gear,1185732,9/8/20,Southeast,Florida,Miami,Women's Athletic Footwear,47,217,10199,4079.6,Online
Walmart,1197831,9/9/20,South,Texas,Houston,Men's Apparel,44,175,7700,3311,Online
West Gear,1185732,9/9/20,Southeast,Florida,Miami,Men's Apparel,62,233,14446,7078.54,Online
West Gear,1185732,9/9/20,Southeast,Florida,Miami,Men's Apparel,65,775,503750,176312.5,In-store
Walmart,1197831,9/9/20,South,Texas,Houston,Men's Apparel,45,625,281250,84375,Outlet
Walmart,1197831,9/9/20,South,Texas,Houston,Men's Apparel,36,206,7416,2669.76,Outlet
Walmart,1197831,9/10/20,South,Texas,Houston,Women's Apparel,55,850,467500,233750,Outlet
West Gear,1185732,9/10/20,Southeast,Florida,Miami,Women's Apparel,63,259,16317,10606.05,Online
Walmart,1197831,9/10/20,South,Texas,Houston,Women's Apparel,50,213,10650,6816,Online
West Gear,1185732,9/10/20,Southeast,Florida,Miami,Women's Apparel,70,925,647500,323750,In-store
Walmart,1197831,9/10/20,South,Texas,Houston,Women's Apparel,42,298,12516,7134.12,Outlet
Walmart,1197831,9/11/20,South,Texas,Houston,Men's Street Footwear,44,240,10560,5280,Online
West Gear,1185732,9/11/20,Southeast,Florida,Miami,Men's Street Footwear,60,299,17940,10764,Online
Walmart,1197831,9/11/20,South,Texas,Houston,Men's Street Footwear,31,272,8432,3288.48,Outlet
West Gear,1185732,9/11/20,Southeast,Florida,Miami,Men's Street Footwear,65,1150,747500,336375,In-store
Walmart,1197831,9/11/20,South,Texas,Houston,Men's Street Footwear,45,800,360000,126000,Outlet
West Gear,1185732,9/12/20,Southeast,Florida,Miami,Men's Athletic Footwear,57,225,12825,5899.5,Online
Walmart,1197831,9/12/20,South,Texas,Houston,Men's Athletic Footwear,43,216,9288,4365.36,Online
West Gear,1185732,9/12/20,Southeast,Florida,Miami,Men's Athletic Footwear,60,900,540000,189000,In-store
Walmart,1197831,9/12/20,South,Texas,Houston,Men's Athletic Footwear,45,800,360000,126000,Outlet
Walmart,1197831,9/12/20,South,Texas,Houston,Men's Athletic Footwear,29,248,7192,2804.88,Outlet
Walmart,1197831,9/13/20,South,Texas,Houston,Women's Street Footwear,48,188,9024,4241.28,Online
West Gear,1185732,9/13/20,Southeast,Florida,Miami,Women's Street Footwear,55,825,453750,113437.5,In-store
West Gear,1185732,9/13/20,Southeast,Florida,Miami,Women's Street Footwear,50,215,10750,3977.5,Online
Walmart,1197831,9/13/20,South,Texas,Houston,Women's Street Footwear,39,255,9945,3679.65,Outlet
Walmart,1197831,9/13/20,South,Texas,Houston,Women's Street Footwear,50,750,375000,131250,Outlet
West Gear,1185732,9/14/20,Southeast,Florida,Miami,Women's Athletic Footwear,55,775,426250,127875,In-store
Walmart,1197831,9/14/20,South,Texas,Houston,Women's Athletic Footwear,50,600,300000,135000,Outlet
Walmart,1197831,9/14/20,South,Texas,Houston,Women's Athletic Footwear,36,204,7344,3451.68,Outlet
West Gear,1185732,9/14/20,Southeast,Florida,Miami,Women's Athletic Footwear,53,233,12349,5310.07,Online
Walmart,1197831,9/14/20,South,Texas,Houston,Women's Athletic Footwear,45,168,7560,4384.8,Online
West Gear,1185732,9/15/20,Southeast,Florida,Miami,Men's Apparel,61,208,12688,6217.12,Online
Walmart,1197831,9/15/20,South,Texas,Houston,Men's Apparel,42,150,6300,2583,Online
West Gear,1185732,9/15/20,Southeast,Florida,Miami,Men's Apparel,65,800,520000,182000,In-store
Walmart,1197831,9/15/20,South,Texas,Houston,Men's Apparel,45,575,258750,77625,Outlet
Walmart,1197831,9/15/20,South,Texas,Houston,Men's Apparel,35,184,6440,2382.8,Outlet
Walmart,1197831,9/16/20,South,Texas,Houston,Women's Apparel,53,210,11130,6900.6,Online
West Gear,1185732,9/16/20,Southeast,Florida,Miami,Women's Apparel,70,975,682500,341250,In-store
West Gear,1185732,9/16/20,Southeast,Florida,Miami,Women's Apparel,67,244,16348,10626.2,Online
Walmart,1197831,9/16/20,South,Texas,Houston,Women's Apparel,55,750,412500,206250,Outlet
Walmart,1197831,9/16/20,South,Texas,Houston,Women's Apparel,43,233,10019,5410.26,Outlet
West Gear,1185732,9/17/20,Southeast,Florida,Miami,Men's Street Footwear,60,304,18240,10396.8,Online
West Gear,1185732,9/17/20,Southeast,Florida,Miami,Men's Street Footwear,65,1125,731250,329062.5,In-store
West Gear,1185732,9/18/20,Southeast,Florida,Miami,Men's Athletic Footwear,55,252,13860,6237,Online
West Gear,1185732,9/18/20,Southeast,Florida,Miami,Men's Athletic Footwear,60,900,540000,189000,In-store
West Gear,1185732,9/19/20,Southeast,Florida,Miami,Women's Street Footwear,53,231,12243,4529.91,Online
West Gear,1185732,9/19/20,Southeast,Florida,Miami,Women's Street Footwear,55,825,453750,113437.5,In-store
Foot Locker,1185732,9/20/20,Southeast,Florida,Miami,Women's Athletic Footwear,44,233,10252,4100.8,Online
Foot Locker,1185732,9/20/20,Southeast,Florida,Miami,Women's Athletic Footwear,45,775,348750,104625,In-store
Foot Locker,1185732,9/21/20,Southeast,Florida,Miami,Men's Apparel,55,750,412500,144375,In-store
Foot Locker,1185732,9/21/20,Southeast,Florida,Miami,Men's Apparel,52,225,11700,5265,Online
Foot Locker,1185732,9/22/20,Southeast,Florida,Miami,Women's Apparel,60,925,555000,277500,In-store
Foot Locker,1185732,9/22/20,Southeast,Florida,Miami,Women's Apparel,56,278,15568,9496.48,Online
Foot Locker,1185732,9/23/20,Southeast,Florida,Miami,Men's Street Footwear,55,1050,577500,259875,In-store
Foot Locker,1185732,9/23/20,Southeast,Florida,Miami,Men's Street Footwear,53,284,15052,8278.6,Online
Foot Locker,1185732,9/24/20,Southeast,Florida,Miami,Men's Athletic Footwear,50,850,425000,148750,In-store
Foot Locker,1185732,9/24/20,Southeast,Florida,Miami,Men's Athletic Footwear,46,255,11730,5278.5,Online
Sports Direct,1185732,9/25/20,Southeast,Florida,Miami,Women's Street Footwear,41,225,9225,3413.25,Online
Sports Direct,1185732,9/25/20,Southeast,Florida,Miami,Women's Street Footwear,45,750,337500,84375,In-store
Sports Direct,1185732,9/26/20,Southeast,Florida,Miami,Women's Athletic Footwear,45,725,326250,97875,In-store
Sports Direct,1185732,9/26/20,Southeast,Florida,Miami,Women's Athletic Footwear,42,210,8820,3792.6,Online
Sports Direct,1185732,9/27/20,Southeast,Florida,Miami,Men's Apparel,50,210,10500,5250,Online
Sports Direct,1185732,9/27/20,Southeast,Florida,Miami,Men's Apparel,55,725,398750,139562.5,In-store
Sports Direct,1185732,9/28/20,Southeast,Florida,Miami,Women's Apparel,55,223,12265,7726.95,Online
Sports Direct,1185732,9/28/20,Southeast,Florida,Miami,Women's Apparel,60,825,495000,247500,In-store
Sports Direct,1185732,9/29/20,Southeast,Florida,Miami,Men's Street Footwear,60,1000,600000,270000,In-store
Sports Direct,1185732,9/29/20,Southeast,Florida,Miami,Men's Street Footwear,56,270,15120,9072,Online
Sports Direct,1185732,9/30/20,Southeast,Florida,Miami,Men's Athletic Footwear,47,215,10105,4547.25,Online
Sports Direct,1185732,9/30/20,Southeast,Florida,Miami,Men's Athletic Footwear,50,825,412500,144375,In-store
Sports Direct,1185732,10/1/20,Southeast,Florida,Miami,Women's Street Footwear,47,203,9541,3720.99,Online
Sports Direct,1185732,10/1/20,Southeast,Florida,Miami,Women's Street Footwear,50,725,362500,90625,In-store
Sports Direct,1185732,10/2/20,Southeast,Florida,Miami,Women's Athletic Footwear,45,182,8190,3603.6,Online
Sports Direct,1185732,10/2/20,Southeast,Florida,Miami,Women's Athletic Footwear,50,700,350000,105000,In-store
Sports Direct,1185732,10/3/20,Southeast,Florida,Miami,Men's Apparel,60,700,420000,147000,In-store
Sports Direct,1185732,10/3/20,Southeast,Florida,Miami,Men's Apparel,57,189,10773,5386.5,Online
Sports Direct,1185732,10/4/20,Southeast,Florida,Miami,Women's Apparel,59,223,13157,8552.05,Online
Sports Direct,1185732,10/4/20,Southeast,Florida,Miami,Women's Apparel,65,825,536250,268125,In-store
Sports Direct,1185732,10/5/20,Southeast,Florida,Miami,Men's Street Footwear,56,244,13664,7925.12,Online
Sports Direct,1185732,10/5/20,Southeast,Florida,Miami,Men's Street Footwear,60,975,585000,263250,In-store
Sports Direct,1185732,10/6/20,Southeast,Florida,Miami,Men's Athletic Footwear,50,800,400000,140000,In-store
Sports Direct,1185732,10/6/20,Southeast,Florida,Miami,Men's Athletic Footwear,49,224,10976,5268.48,Online
Sports Direct,1185732,10/7/20,Southeast,Florida,Miami,Women's Street Footwear,46,224,10304,3812.48,Online
Sports Direct,1185732,10/7/20,Southeast,Florida,Miami,Women's Street Footwear,50,745,372500,93125,In-store
Sports Direct,1185732,10/8/20,Southeast,Florida,Miami,Women's Athletic Footwear,49,202,9898,4355.12,Online
Sports Direct,1185732,10/8/20,Southeast,Florida,Miami,Women's Athletic Footwear,50,775,387500,116250,In-store
Sports Direct,1185732,10/9/20,Southeast,Florida,Miami,Men's Apparel,64,195,12480,6240,Online
Sports Direct,1185732,10/9/20,Southeast,Florida,Miami,Men's Apparel,65,750,487500,170625,In-store
Sports Direct,1185732,10/10/20,Southeast,Florida,Miami,Women's Apparel,70,850,595000,297500,In-store
Sports Direct,1185732,10/10/20,Southeast,Florida,Miami,Women's Apparel,64,213,13632,8179.2,Online
Foot Locker,1185732,10/17/20,Southeast,Florida,Miami,Men's Street Footwear,33,131,4323,1945.35,Online
Foot Locker,1185732,10/17/20,Southeast,Florida,Miami,Men's Street Footwear,35,450,157500,55125,In-store
Foot Locker,1185732,10/18/20,Southeast,Florida,Miami,Men's Athletic Footwear,35,250,87500,26250,In-store
Foot Locker,1185732,10/18/20,Southeast,Florida,Miami,Men's Athletic Footwear,33,65,2145,858,Online
Foot Locker,1185732,10/19/20,Southeast,Florida,Miami,Women's Street Footwear,24,63,1512,665.28,Online
Foot Locker,1185732,10/19/20,Southeast,Florida,Miami,Women's Street Footwear,25,250,62500,18750,In-store
Foot Locker,1185732,10/20/20,Southeast,Florida,Miami,Women's Athletic Footwear,30,100,30000,10500,In-store
Walmart,1197831,10/20/20,South,Texas,Houston,Men's Street Footwear,34,270,9180,3488.4,Outlet
Walmart,1197831,10/20/20,South,Texas,Houston,Men's Street Footwear,43,234,10062,4930.38,Online
Walmart,1197831,10/20/20,South,Texas,Houston,Men's Street Footwear,45,900,405000,141750,Outlet
Foot Locker,1185732,10/20/20,Southeast,Florida,Miami,Women's Athletic Footwear,29,26,754,339.3,Online
Walmart,1197831,10/21/20,South,Texas,Houston,Men's Athletic Footwear,45,900,405000,141750,Outlet
Walmart,1197831,10/21/20,South,Texas,Houston,Men's Athletic Footwear,43,243,10449,5120.01,Online
Foot Locker,1185732,10/21/20,Midwest,Minnesota,Minneapolis,Men's Apparel,45,150,67500,20250,In-store
Foot Locker,1185732,10/21/20,Midwest,Minnesota,Minneapolis,Men's Apparel,43,39,1677,754.65,Online
Walmart,1197831,10/21/20,South,Texas,Houston,Men's Athletic Footwear,31,306,9486,3794.4,Outlet
Foot Locker,1185732,10/22/20,Midwest,Minnesota,Minneapolis,Women's Apparel,32,65,2080,1164.8,Online
Walmart,1197831,10/22/20,South,Texas,Houston,Women's Street Footwear,50,825,412500,144375,Outlet
Walmart,1197831,10/22/20,South,Texas,Houston,Women's Street Footwear,47,206,9682,4647.36,Online
Foot Locker,1185732,10/22/20,Midwest,Minnesota,Minneapolis,Women's Apparel,35,250,87500,39375,In-store
Walmart,1197831,10/22/20,South,Texas,Houston,Women's Street Footwear,34,281,9554,3726.06,Outlet
