retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,sales_method
Amazon,1185732,11/2/21,Northeast,Maine,Portland,Women's Athletic Footwear,35,75,26250,7875,Outlet
Amazon,1185732,11/2/21,Northeast,Maine,Portland,Women's Athletic Footwear,33,21,693,277.2,Online
Foot Locker,1185732,11/2/21,Northeast,Pennsylvania,Philadelphia,Women's Apparel,30,74,2220,777,Outlet
Foot Locker,1185732,11/2/21,Northeast,Pennsylvania,Philadelphia,Women's Apparel,44,68,2992,1346.4,Online
Sports Direct,1185732,11/3/21,Southeast,North Carolina,Charlotte,Men's Street Footwear,44,215,9460,5203,Online
Sports Direct,1185732,11/3/21,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,32,195,6240,2932.8,Online
Sports Direct,1185732,11/3/21,Southeast,North Carolina,Charlotte,Women's Street Footwear,38,167,6346,3426.84,Online
Sports Direct,1185732,11/3/21,Southeast,North Carolina,Charlotte,Men's Apparel,72,163,11736,5750.64,Online
Sports Direct,1185732,11/3/21,Southeast,North Carolina,Charlotte,Women's Apparel,75,725,543750,271875,Online
Foot Locker,1185732,11/3/21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,50,445,222500,122375,Outlet
Amazon,1185732,11/3/21,Northeast,Maine,Portland,Men's Apparel,50,75,37500,9375,Outlet
West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,45,400,180000,54000,In-store
West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,35,300,105000,36750,In-store
West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,35,245,85750,25725,In-store
Sports Direct,1185732,11/3/21,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,55,163,8965,4572.15,Online
Sports Direct,1185732,11/3/21,Southeast,North Carolina,Charlotte,Men's Apparel,75,625,468750,164062.5,Online
Foot Locker,1185732,11/3/21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,49,120,5880,4116,Online
Sports Direct,1185732,11/3/21,Southeast,North Carolina,Charlotte,Women's Street Footwear,40,595,238000,95200,Online
Sports Direct,1185732,11/3/21,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,35,650,227500,79625,Online
Sports Direct,1185732,11/3/21,Southeast,North Carolina,Charlotte,Men's Street Footwear,45,825,371250,148500,Online
West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,35,225,78750,23625,In-store
West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,41,104,4264,1833.52,Online
West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,32,78,2496,1173.12,Online
Foot Locker,1185732,11/3/21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,39,156,6084,3528.72,Outlet
Amazon,1185732,11/3/21,Northeast,Maine,Portland,Men's Apparel,47,20,940,357.2,Online
West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,33,69,2277,956.34,Online
West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,33,65,2145,965.25,Online
West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Men's Apparel,58,56,3248,2013.76,Online
West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Women's Apparel,61,75,4575,2333.25,Online
Sports Direct,1185732,11/3/21,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,60,650,390000,156000,Online
West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Men's Apparel,60,200,120000,60000,In-store
Sports Direct,1185732,11/3/21,Southeast,North Carolina,Charlotte,Women's Apparel,72,210,15120,9676.8,Online
West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Women's Apparel,65,300,195000,78000,In-store
Foot Locker,1185732,11/4/21,Northeast,Connecticut,Hartford,Men's Apparel,44,88,3872,1393.92,Outlet
Foot Locker,1185732,11/4/21,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,50,150,75000,26250,Outlet
Foot Locker,1185732,11/4/21,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,33,53,1749,647.13,Outlet
Foot Locker,1185732,11/4/21,Northeast,Connecticut,Hartford,Women's Apparel,67,95,6365,2991.55,Online
Foot Locker,1185732,11/4/21,Northeast,Connecticut,Hartford,Men's Athletic Footwear,55,300,165000,66000,In-store
Foot Locker,1185732,11/4/21,Northeast,Connecticut,Hartford,Women's Street Footwear,55,295,162250,48675,In-store
Amazon,1185732,11/4/21,Northeast,Maine,Portland,Women's Apparel,39,63,2457,1253.07,Online
Foot Locker,1185732,11/4/21,Northeast,Connecticut,Hartford,Men's Apparel,60,68,4080,1795.2,Online
Foot Locker,1185732,11/4/21,Northeast,Connecticut,Hartford,Women's Street Footwear,51,80,4080,1836,Online
Foot Locker,1185732,11/4/21,Northeast,Connecticut,Hartford,Men's Athletic Footwear,51,84,4284,2227.68,Online
Foot Locker,1185732,11/4/21,Northeast,Connecticut,Hartford,Men's Street Footwear,60,111,6660,3330,Online
Foot Locker,1185732,11/4/21,Northeast,Connecticut,Hartford,Men's Apparel,65,250,162500,48750,In-store
Foot Locker,1185732,11/4/21,Northeast,Connecticut,Hartford,Women's Apparel,70,350,245000,85750,In-store
Foot Locker,1185732,11/4/21,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,47,38,1786,875.14,Online
Foot Locker,1185732,11/4/21,Northeast,Connecticut,Hartford,Women's Athletic Footwear,50,80,4000,1680,Online
Foot Locker,1185732,11/4/21,Northeast,Connecticut,Hartford,Men's Street Footwear,65,425,276250,110500,In-store
Foot Locker,1185732,11/4/21,Northeast,Connecticut,Hartford,Women's Athletic Footwear,55,275,151250,45375,In-store
Foot Locker,1185732,11/4/21,Northeast,Connecticut,Hartford,Women's Street Footwear,36,103,3708,1371.96,Outlet
Foot Locker,1185732,11/4/21,Northeast,Connecticut,Hartford,Women's Apparel,52,116,6032,2352.48,Outlet
Foot Locker,1185732,11/4/21,Northeast,Connecticut,Hartford,Men's Street Footwear,51,149,7599,3267.57,Outlet
Foot Locker,1185732,11/4/21,Northeast,Connecticut,Hartford,Women's Athletic Footwear,39,83,3237,1197.69,Outlet
Amazon,1185732,11/4/21,Northeast,Maine,Portland,Women's Apparel,40,225,90000,36000,Outlet
Foot Locker,1185732,11/4/21,Northeast,Connecticut,Hartford,Men's Athletic Footwear,37,105,3885,1787.1,Outlet
Sports Direct,1197831,11/5/21,West,Idaho,Boise,Women's Apparel,65,625,406250,223437.5,Online
Sports Direct,1197831,11/5/21,West,Idaho,Boise,Men's Athletic Footwear,32,189,6048,3144.96,Online
Foot Locker,1185732,11/5/21,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,36,51,1836,991.44,Online
Sports Direct,1197831,11/5/21,West,Idaho,Boise,Men's Street Footwear,33,182,6006,3303.3,Online
Amazon,1185732,11/5/21,Northeast,Maine,Portland,Men's Street Footwear,55,495,272250,95287.5,Outlet
Sports Direct,1197831,11/5/21,West,Idaho,Boise,Men's Street Footwear,27,203,5481,2521.26,Outlet
Sports Direct,1197831,11/5/21,West,Idaho,Boise,Men's Athletic Footwear,28,223,6244,2684.92,Outlet
Sports Direct,1197831,11/5/21,West,Idaho,Boise,Women's Street Footwear,42,210,8820,3704.4,Outlet
Amazon,1185732,11/5/21,Northeast,Maine,Portland,Men's Street Footwear,52,144,7488,3369.6,Online
Foot Locker,1185732,11/5/21,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,29,58,1682,756.9,Outlet
Sports Direct,1197831,11/5/21,West,Idaho,Boise,Women's Street Footwear,58,150,8700,4698,Online
Sports Direct,1197831,11/5/21,West,Idaho,Boise,Women's Athletic Footwear,54,122,6588,4018.68,Online
Sports Direct,1197831,11/5/21,West,Idaho,Boise,Men's Apparel,54,106,5724,2862,Online
Sports Direct,1197831,11/5/21,West,Idaho,Boise,Women's Street Footwear,60,600,360000,144000,Online
Sports Direct,1197831,11/5/21,West,Idaho,Boise,Women's Athletic Footwear,60,450,270000,135000,Online
Sports Direct,1197831,11/5/21,West,Idaho,Boise,Men's Apparel,55,425,233750,81812.5,Online
Foot Locker,1185732,11/5/21,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,40,175,70000,28000,Outlet
Sports Direct,1197831,11/5/21,West,Idaho,Boise,Men's Athletic Footwear,35,675,236250,94500,Online
Sports Direct,1197831,11/5/21,West,Idaho,Boise,Men's Street Footwear,35,675,236250,94500,Online
Sports Direct,1197831,11/5/21,West,Idaho,Boise,Women's Athletic Footwear,43,158,6794,3532.88,Outlet
Sports Direct,1197831,11/5/21,West,Idaho,Boise,Men's Apparel,41,149,6109,2321.42,Outlet
Sports Direct,1197831,11/5/21,West,Idaho,Boise,Women's Apparel,51,194,9894,5837.46,Outlet
Sports Direct,1197831,11/5/21,West,Idaho,Boise,Women's Apparel,63,163,10269,6880.23,Online
Foot Locker,1185732,11/6/21,Southeast,South Carolina,Charleston,Women's Street Footwear,45,695,312750,78187.5,Online
Foot Locker,1185732,11/6/21,Southeast,South Carolina,Charleston,Men's Street Footwear,55,925,508750,228937.5,Online
Foot Locker,1185732,11/6/21,Southeast,South Carolina,Charleston,Men's Street Footwear,50,278,13900,7923,Online
Foot Locker,1185732,11/6/21,Southeast,South Carolina,Charleston,Men's Athletic Footwear,44,188,8272,3722.4,Online
Amazon,1185732,11/6/21,Northeast,Maine,Portland,Men's Athletic Footwear,48,60,2880,1440,Online
Foot Locker,1185732,11/6/21,Southeast,South Carolina,Charleston,Men's Athletic Footwear,45,750,337500,118125,Online
Foot Locker,1185732,11/6/21,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43,8,344,175.44,Online
Foot Locker,1185732,11/6/21,Southeast,South Carolina,Charleston,Women's Athletic Footwear,53,225,11925,5008.5,Online
Foot Locker,1185732,11/6/21,Southeast,South Carolina,Charleston,Men's Apparel,66,196,12936,6079.92,Online
West Gear,1185732,11/6/21,Midwest,Iowa,Des Moines,Men's Apparel,55,49,2695,1617,Online
West Gear,1185732,11/6/21,Midwest,Iowa,Des Moines,Women's Athletic Footwear,34,52,1768,724.88,Online
West Gear,1185732,11/6/21,Midwest,Iowa,Des Moines,Women's Street Footwear,32,57,1824,802.56,Online
West Gear,1185732,11/6/21,Midwest,Iowa,Des Moines,Men's Athletic Footwear,32,72,2304,1128.96,Online
West Gear,1185732,11/6/21,Midwest,Iowa,Des Moines,Men's Street Footwear,41,112,4592,2020.48,Online
Foot Locker,1185732,11/6/21,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,45,25,11250,4500,Outlet
Foot Locker,1185732,11/6/21,Southeast,South Carolina,Charleston,Women's Street Footwear,43,202,8686,3040.1,Online
Foot Locker,1185732,11/6/21,Southeast,South Carolina,Charleston,Women's Athletic Footwear,55,750,412500,123750,Online
West Gear,1185732,11/6/21,Midwest,Iowa,Des Moines,Women's Apparel,59,72,4248,2208.96,Online
Foot Locker,1185732,11/6/21,Southeast,South Carolina,Charleston,Women's Apparel,74,206,15244,9603.72,Online
West Gear,1185732,11/6/21,Midwest,Iowa,Des Moines,Women's Apparel,65,275,178750,71500,In-store
Foot Locker,1185732,11/6/21,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,32,8,256,112.64,Outlet
West Gear,1185732,11/6/21,Midwest,Iowa,Des Moines,Men's Street Footwear,45,400,180000,54000,In-store
Amazon,1185732,11/6/21,Northeast,Maine,Portland,Men's Athletic Footwear,50,200,100000,35000,Outlet
West Gear,1185732,11/6/21,Midwest,Iowa,Des Moines,Men's Athletic Footwear,35,275,96250,33687.5,In-store
West Gear,1185732,11/6/21,Midwest,Iowa,Des Moines,Women's Street Footwear,35,220,77000,23100,In-store
West Gear,1185732,11/6/21,Midwest,Iowa,Des Moines,Women's Athletic Footwear,35,200,70000,21000,In-store
West Gear,1185732,11/6/21,Midwest,Iowa,Des Moines,Men's Apparel,60,175,105000,52500,In-store
Foot Locker,1185732,11/6/21,Southeast,South Carolina,Charleston,Men's Apparel,70,725,507500,177625,Online
Foot Locker,1185732,11/6/21,Southeast,South Carolina,Charleston,Women's Apparel,75,825,618750,309375,Online
Sports Direct,1185732,11/7/21,Northeast,New Jersey,Newark,Men's Apparel,60,225,135000,40500,In-store
Sports Direct,1185732,11/7/21,Northeast,New Jersey,Newark,Women's Athletic Footwear,50,250,125000,50000,In-store
Sports Direct,1185732,11/7/21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,48,58,2784,1531.2,Online
Sports Direct,1185732,11/7/21,Northeast,New Jersey,Newark,Men's Athletic Footwear,50,275,137500,48125,In-store
Sports Direct,1185732,11/7/21,Northeast,New Jersey,Newark,Men's Street Footwear,60,400,240000,84000,In-store
Sports Direct,1185732,11/7/21,Northeast,New Jersey,Newark,Women's Street Footwear,50,270,135000,54000,In-store
Sports Direct,1185732,11/7/21,Northeast,New Jersey,Newark,Women's Apparel,65,325,211250,84500,In-store
Sports Direct,1185732,11/7/21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,46,63,2898,1304.1,Online
Sports Direct,1185732,11/7/21,Northeast,Rhode Island,Providence,Women's Street Footwear,48,64,3072,1658.88,Online
Sports Direct,1185732,11/7/21,Northeast,Rhode Island,Providence,Men's Apparel,58,44,2552,1122.88,Online
Sports Direct,1185732,11/7/21,Northeast,Rhode Island,Providence,Men's Street Footwear,60,350,210000,73500,In-store
Sports Direct,1185732,11/7/21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,50,225,112500,39375,In-store
Sports Direct,1185732,11/7/21,Northeast,Rhode Island,Providence,Women's Street Footwear,50,220,110000,44000,In-store
Sports Direct,1185732,11/7/21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,50,200,100000,40000,In-store
Sports Direct,1185732,11/7/21,Northeast,Rhode Island,Providence,Men's Apparel,60,175,105000,31500,In-store
Sports Direct,1185732,11/7/21,Northeast,Rhode Island,Providence,Women's Apparel,65,275,178750,71500,In-store
Foot Locker,1185732,11/7/21,Northeast,Pennsylvania,Philadelphia,Men's Apparel,58,20,1160,464,Online
Sports Direct,1185732,11/7/21,Northeast,Rhode Island,Providence,Women's Apparel,60,77,4620,2402.4,Online
Foot Locker,1185732,11/7/21,Northeast,Pennsylvania,Philadelphia,Men's Apparel,60,75,45000,13500,Outlet
Foot Locker,1185732,11/7/21,Northeast,Pennsylvania,Philadelphia,Men's Apparel,41,24,984,334.56,Outlet
Sports Direct,1185732,11/7/21,Northeast,Rhode Island,Providence,Men's Street Footwear,55,95,5225,2560.25,Online
Amazon,1185732,11/7/21,Northeast,Maine,Portland,Women's Street Footwear,42,47,1974,1065.96,Online
Amazon,1185732,11/7/21,Northeast,Maine,Portland,Women's Street Footwear,45,175,78750,31500,Outlet
Sports Direct,1185732,11/7/21,Northeast,Rhode Island,Providence,Women's Athletic Footwear,36,68,2448,1101.6,Outlet
Sports Direct,1185732,11/7/21,Northeast,New Jersey,Newark,Men's Street Footwear,59,108,6372,3058.56,Online
Sports Direct,1185732,11/7/21,Northeast,New Jersey,Newark,Men's Athletic Footwear,46,80,3680,1803.2,Online
Sports Direct,1185732,11/7/21,Northeast,New Jersey,Newark,Women's Street Footwear,48,68,3264,1664.64,Online
Sports Direct,1185732,11/7/21,Northeast,Rhode Island,Providence,Men's Street Footwear,40,105,4200,1764,Outlet
Sports Direct,1185732,11/7/21,Northeast,Rhode Island,Providence,Men's Athletic Footwear,40,74,2960,1243.2,Outlet
Sports Direct,1185732,11/7/21,Northeast,New Jersey,Newark,Women's Apparel,59,91,5369,2845.57,Online
Sports Direct,1185732,11/7/21,Northeast,New Jersey,Newark,Men's Apparel,55,59,3245,1427.8,Online
Sports Direct,1185732,11/7/21,Northeast,New Jersey,Newark,Women's Athletic Footwear,49,65,3185,1751.75,Online
Sports Direct,1185732,11/7/21,Northeast,Rhode Island,Providence,Women's Street Footwear,37,68,2516,1132.2,Outlet
Sports Direct,1185732,11/7/21,Northeast,Rhode Island,Providence,Men's Apparel,43,61,2623,865.59,Outlet
Sports Direct,1185732,11/7/21,Northeast,Rhode Island,Providence,Women's Apparel,46,83,3818,1679.92,Outlet
Foot Locker,1185732,11/8/21,Northeast,Pennsylvania,Philadelphia,Women's Apparel,38,61,2318,718.58,Outlet
Foot Locker,1185732,11/8/21,Northeast,Pennsylvania,Philadelphia,Women's Apparel,47,44,2068,723.8,Online
Amazon,1185732,11/8/21,Northeast,Maine,Portland,Women's Athletic Footwear,45,125,56250,16875,Outlet
Foot Locker,1185732,11/8/21,Northeast,Pennsylvania,Philadelphia,Women's Apparel,50,175,87500,21875,Outlet
Amazon,1185732,11/8/21,Northeast,Maine,Portland,Women's Athletic Footwear,41,34,1394,557.6,Online
West Gear,1185732,11/9/21,Northeast,New York,Albany,Men's Athletic Footwear,49,162,7938,3889.62,Online
Foot Locker,1185732,11/9/21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,50,450,225000,112500,Outlet
Foot Locker,1185732,11/9/21,Midwest,North Dakota,Fargo,Women's Apparel,60,65,3900,1989,Online
Foot Locker,1185732,11/9/21,Midwest,North Dakota,Fargo,Men's Apparel,55,44,2420,1089,Online
Foot Locker,1185732,11/9/21,Midwest,North Dakota,Fargo,Women's Athletic Footwear,39,47,1833,788.19,Online
Foot Locker,1185732,11/9/21,Midwest,North Dakota,Fargo,Women's Street Footwear,39,53,2067,909.48,Online
Foot Locker,1185732,11/9/21,Midwest,North Dakota,Fargo,Men's Athletic Footwear,36,73,2628,1182.6,Online
West Gear,1185732,11/9/21,Northeast,New York,Albany,Women's Street Footwear,45,147,6615,2381.4,Online
Foot Locker,1185732,11/9/21,Midwest,North Dakota,Fargo,Men's Street Footwear,49,120,5880,2940,Online
Foot Locker,1185732,11/9/21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,46,122,5612,3535.56,Online
West Gear,1185732,11/9/21,Northeast,New York,Albany,Men's Apparel,65,550,357500,125125,In-store
West Gear,1185732,11/9/21,Northeast,New York,Albany,Women's Athletic Footwear,50,575,287500,86250,In-store
West Gear,1185732,11/9/21,Northeast,New York,Albany,Women's Street Footwear,50,545,272500,68125,In-store
West Gear,1185732,11/9/21,Northeast,New York,Albany,Men's Athletic Footwear,50,600,300000,105000,In-store
West Gear,1185732,11/9/21,Northeast,New York,Albany,Men's Street Footwear,56,217,12152,6683.6,Online
West Gear,1185732,11/9/21,Northeast,New York,Albany,Women's Apparel,68,176,11968,7659.52,Online
West Gear,1185732,11/9/21,Northeast,New York,Albany,Men's Apparel,62,154,9548,4296.6,Online
West Gear,1185732,11/9/21,Northeast,New York,Albany,Women's Athletic Footwear,47,144,6768,2707.2,Online
West Gear,1185732,11/9/21,Northeast,New York,Albany,Women's Apparel,70,650,455000,227500,In-store
West Gear,1185732,11/9/21,Northeast,New York,Albany,Men's Street Footwear,60,775,465000,209250,In-store
Amazon,1185732,11/9/21,Northeast,Maine,Portland,Men's Apparel,51,42,2142,792.54,Online
Foot Locker,1185732,11/9/21,Midwest,North Dakota,Fargo,Men's Street Footwear,50,400,200000,70000,In-store
Amazon,1185732,11/9/21,Northeast,Maine,Portland,Men's Apparel,55,150,82500,20625,Outlet
Foot Locker,1185732,11/9/21,Midwest,North Dakota,Fargo,Women's Athletic Footwear,40,175,70000,21000,In-store
Foot Locker,1185732,11/9/21,Midwest,North Dakota,Fargo,Women's Street Footwear,40,195,78000,23400,In-store
Foot Locker,1185732,11/9/21,Midwest,North Dakota,Fargo,Men's Apparel,60,150,90000,31500,In-store
Foot Locker,1185732,11/9/21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,35,140,4900,2793,Outlet
Foot Locker,1185732,11/9/21,Midwest,North Dakota,Fargo,Men's Athletic Footwear,40,250,100000,30000,In-store
Foot Locker,1185732,11/9/21,Midwest,North Dakota,Fargo,Women's Apparel,65,250,162500,65000,In-store
Walmart,1128299,11/10/21,West,Hawaii,Honolulu,Men's Apparel,83,113,9379,2813.7,Online
West Gear,1185732,11/10/21,Midwest,Indiana,Indianapolis,Women's Street Footwear,35,270,94500,33075,In-store
West Gear,1185732,11/10/21,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,35,325,113750,45500,In-store
Amazon,1185732,11/10/21,Northeast,Maine,Portland,Women's Apparel,56,72,4032,2136.96,Online
West Gear,1185732,11/10/21,Midwest,Indiana,Indianapolis,Men's Street Footwear,45,425,191250,76500,In-store
Walmart,1128299,11/10/21,West,Hawaii,Honolulu,Women's Apparel,82,140,11480,5969.6,Online
Walmart,1128299,11/10/21,West,Hawaii,Honolulu,Men's Street Footwear,55,525,288750,72187.5,Outlet
West Gear,1185732,11/10/21,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,35,275,96250,33687.5,In-store
Walmart,1128299,11/10/21,West,Hawaii,Honolulu,Men's Athletic Footwear,60,600,360000,72000,Outlet
Walmart,1128299,11/10/21,West,Hawaii,Honolulu,Women's Street Footwear,55,425,233750,58437.5,Outlet
Walmart,1128299,11/10/21,West,Hawaii,Honolulu,Women's Athletic Footwear,65,400,260000,65000,Outlet
Walmart,1128299,11/10/21,West,Hawaii,Honolulu,Men's Apparel,85,375,318750,47812.5,Outlet
Walmart,1128299,11/10/21,West,Hawaii,Honolulu,Women's Apparel,90,500,450000,180000,Outlet
Walmart,1128299,11/10/21,West,Hawaii,Honolulu,Men's Street Footwear,51,158,8058,2981.46,Online
Amazon,1185732,11/10/21,Northeast,Maine,Portland,Women's Apparel,60,275,165000,66000,Outlet
Walmart,1128299,11/10/21,West,Hawaii,Honolulu,Women's Athletic Footwear,60,104,6240,2433.6,Online
West Gear,1185732,11/10/21,Midwest,Indiana,Indianapolis,Men's Apparel,60,250,150000,45000,In-store
West Gear,1185732,11/10/21,Midwest,Indiana,Indianapolis,Women's Apparel,61,91,5551,2997.54,Online
Amazon,1185732,11/10/21,Midwest,Ohio,Columbus,Women's Apparel,80,575,460000,230000,Online
Foot Locker,1185732,11/10/21,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,45,45,2025,850.5,Online
Walmart,1128299,11/10/21,West,Hawaii,Honolulu,Women's Street Footwear,50,123,6150,2460,Online
Amazon,1185732,11/10/21,Midwest,Ohio,Columbus,Men's Street Footwear,35,675,236250,94500,Online
West Gear,1185732,11/10/21,Midwest,Indiana,Indianapolis,Men's Street Footwear,41,123,5043,2571.93,Online
West Gear,1185732,11/10/21,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,33,98,3234,1778.7,Online
West Gear,1185732,11/10/21,Midwest,Indiana,Indianapolis,Women's Street Footwear,32,81,2592,1244.16,Online
West Gear,1185732,11/10/21,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,34,83,2822,1411,Online
Amazon,1185732,11/10/21,Midwest,Ohio,Columbus,Men's Street Footwear,34,169,5746,2987.92,Online
West Gear,1185732,11/10/21,Midwest,Indiana,Indianapolis,Women's Apparel,65,350,227500,91000,In-store
Amazon,1185732,11/10/21,Midwest,Ohio,Columbus,Women's Street Footwear,32,116,3712,1856,Online
Amazon,1185732,11/10/21,Midwest,Ohio,Columbus,Women's Athletic Footwear,59,135,7965,3982.5,Online
Amazon,1185732,11/10/21,Midwest,Ohio,Columbus,Men's Athletic Footwear,24,140,3360,1512,Online
Amazon,1185732,11/10/21,Midwest,Ohio,Columbus,Women's Apparel,74,167,12358,7909.12,Online
Amazon,1185732,11/10/21,Midwest,Ohio,Columbus,Men's Athletic Footwear,25,500,125000,43750,Online
Foot Locker,1185732,11/10/21,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,37,51,1887,603.84,Outlet
West Gear,1185732,11/10/21,Midwest,Indiana,Indianapolis,Men's Apparel,55,75,4125,1650,Online
Amazon,1185732,11/10/21,Midwest,Ohio,Columbus,Women's Street Footwear,35,445,155750,62300,Online
Amazon,1185732,11/10/21,Midwest,Ohio,Columbus,Women's Athletic Footwear,65,500,325000,130000,Online
Foot Locker,1185732,11/10/21,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,50,150,75000,22500,Outlet
Walmart,1128299,11/10/21,West,Hawaii,Honolulu,Men's Athletic Footwear,56,168,9408,3010.56,Online
Amazon,1185732,11/10/21,Midwest,Ohio,Columbus,Men's Apparel,80,475,380000,133000,Online
Amazon,1185732,11/10/21,Midwest,Ohio,Columbus,Men's Apparel,76,138,10488,5139.12,Online
Amazon,1185732,11/11/21,Northeast,Vermont,Burlington,Women's Athletic Footwear,60,300,180000,63000,In-store
Amazon,1185732,11/11/21,Northeast,Vermont,Burlington,Men's Apparel,70,275,192500,67375,In-store
Amazon,1185732,11/11/21,Northeast,Vermont,Burlington,Women's Apparel,75,375,281250,112500,In-store
Amazon,1185732,11/11/21,Northeast,Vermont,Burlington,Men's Apparel,67,80,5360,2680,Online
Amazon,1185732,11/11/21,Northeast,Maine,Portland,Men's Street Footwear,54,158,8532,4010.04,Online
Amazon,1185732,11/11/21,Northeast,Vermont,Burlington,Women's Apparel,70,94,6580,3487.4,Online
Kohl's,1185732,11/11/21,West,Wyoming,Cheyenne,Women's Athletic Footwear,45,500,225000,78750,In-store
Amazon,1185732,11/11/21,Northeast,Vermont,Burlington,Men's Apparel,50,91,4550,1774.5,Outlet
Amazon,1185732,11/11/21,Northeast,Vermont,Burlington,Women's Athletic Footwear,42,96,4032,1572.48,Outlet
West Gear,1185732,11/11/21,Northeast,Vermont,Burlington,Women's Street Footwear,46,102,4692,1736.04,Outlet
West Gear,1185732,11/11/21,Northeast,Vermont,Burlington,Men's Athletic Footwear,47,98,4606,2256.94,Outlet
West Gear,1185732,11/11/21,West,Utah,Salt Lake City,Women's Apparel,35,158,5530,3041.5,Outlet
West Gear,1185732,11/11/21,West,Utah,Salt Lake City,Men's Apparel,28,123,3444,1308.72,Outlet
West Gear,1185732,11/11/21,West,Utah,Salt Lake City,Women's Athletic Footwear,15,124,1860,781.2,Outlet
West Gear,1185732,11/11/21,West,Utah,Salt Lake City,Women's Street Footwear,14,107,1498,629.16,Outlet
West Gear,1185732,11/11/21,West,Utah,Salt Lake City,Men's Athletic Footwear,14,136,1904,742.56,Outlet
West Gear,1185732,11/11/21,West,Utah,Salt Lake City,Men's Street Footwear,22,165,3630,1560.9,Outlet
Kohl's,1185732,11/11/21,West,Wyoming,Cheyenne,Men's Athletic Footwear,45,575,258750,77625,In-store
Kohl's,1185732,11/11/21,West,Wyoming,Cheyenne,Men's Street Footwear,55,750,412500,206250,In-store
Foot Locker,1185732,11/11/21,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,40,150,60000,21000,Outlet
Foot Locker,1185732,11/11/21,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,38,38,1444,664.24,Online
Amazon,1185732,11/11/21,Northeast,Vermont,Burlington,Women's Apparel,57,128,7296,3429.12,Outlet
West Gear,1185732,11/11/21,Northeast,Vermont,Burlington,Men's Street Footwear,54,140,7560,3780,Outlet
Amazon,1185732,11/11/21,Northeast,Vermont,Burlington,Women's Athletic Footwear,55,75,4125,2062.5,Online
West Gear,1185732,11/11/21,Northeast,Vermont,Burlington,Men's Athletic Footwear,60,325,195000,87750,In-store
Kohl's,1185732,11/11/21,West,Wyoming,Cheyenne,Women's Athletic Footwear,42,135,5670,2778.3,Online
West Gear,1185732,11/11/21,West,Utah,Salt Lake City,Women's Apparel,45,450,202500,101250,In-store
Amazon,1185732,11/11/21,Northeast,Maine,Portland,Men's Street Footwear,55,525,288750,101062.5,Outlet
West Gear,1185732,11/11/21,Northeast,Vermont,Burlington,Men's Street Footwear,70,450,315000,141750,In-store
